area,input_fwhm,output_fwhm,detected
20000,0.1000000000003638,0.11542313002362561,True
20000,0.1000000000003638,0.17904446232897434,True
20000,0.1000000000003638,0.1406838444329321,True
20000,0.1000000000003638,0.14966906885501502,True
20000,0.1000000000003638,0.11233526804808086,True
20000,0.1000000000003638,0.19398554775816648,True
20000,0.0999999999994543,0.11624800823240554,True
20000,0.1000000000003638,0.6508411948704879,True
20000,0.1000000000003638,0.10939195260050304,True
20000,0.0999999999994543,0.0,False
20000,0.0999999999994543,114.5913356286703,True
20000,0.1000000000003638,0.23673684799509642,True
20000,0.1000000000003638,0.0930902554287687,True
20000,0.09999999999990905,0.09058578041491193,True
20000,0.1000000000003638,0.17147387569161737,True
20000,0.0999999999994543,0.0,False
20000,0.1000000000003638,0.0,False
20000,0.0999999999994543,0.0,False
20000,0.0999999999994543,0.0,False
20000,0.1000000000003638,0.0,False
20000,0.1000000000003638,0.0,False
20000,0.1000000000003638,0.0,False
20000,0.1000000000003638,0.0,False
20000,0.09999999999990905,0.0,False
20000,0.1000000000003638,0.0,False
20000,0.09999999999990905,0.13632658868123904,True
20000,0.1000000000003638,0.0,False
20000,0.09999999999990905,0.1776026060269169,True
20000,0.0999999999994543,1.3578605803374557,True
20000,0.1000000000003638,0.5691502291933261,True
20000,0.1000000000003638,1.2309070604098051,True
20000,0.1000000000003638,0.0,False
20000,0.09999999999990905,0.09374303771439005,True
20000,0.1000000000003638,0.10368894395531619,True
20000,0.0999999999994543,0.0,False
20000,0.1000000000003638,1.9319259149802281,True
20000,0.0999999999994543,0.5345468557726404,True
20000,0.1000000000003638,0.0,False
20000,0.1000000000003638,0.0,False
20000,0.1000000000003638,0.1290634764747154,True
20000,0.1000000000003638,0.3148152662568918,True
20000,0.1000000000003638,0.10575434002230376,True
20000,0.1000000000003638,0.12546741911191533,True
20000,0.1000000000003638,0.0,False
20000,0.1000000000003638,0.0,False
20000,0.1000000000003638,0.0,False
20000,0.1000000000003638,1.3029227398197745,True
20000,0.1000000000003638,0.542479219666345,True
20000,0.0999999999994543,0.0,False
20000,0.0999999999994543,0.14215603740176624,True
20000,0.1000000000003638,96.77605508211825,True
20000,0.0999999999994543,0.21487961391639906,True
20000,0.1000000000003638,0.11618078185377405,True
20000,0.1000000000003638,0.2663170736425125,True
20000,0.0999999999994543,0.12675736909066804,True
20000,0.1000000000003638,0.09978272431247891,True
20000,0.1000000000003638,0.09915112262270928,True
20000,0.0999999999994543,0.1006758423905724,True
20000,0.1000000000003638,0.10029756436563267,True
20000,0.0999999999994543,0.09974677584352085,True
20000,0.0999999999994543,0.10008157331189695,True
20000,0.1000000000003638,0.09955809278173743,True
