ARCFILE,Object,RA,DEC,Filter,ABMAGLIM,Wavelength,SNR,R (&lambda;/&delta;&lambda;),Product category,Instrument,Date Obs,Exptime,Collection,Product version,Run/Program ID,ORIGFILE,REFERENC
ADP.2014-09-17T11:22:26.697,HD223171,356.83686,-48.27572,,,378.150..691.279,114.7,115000,SCIENCE.SPECTRUM,HARPS,2007-09-04T06:15:16.150,150.0,HARPS,1,072.C-0488(E),HARPS.2007-09-04T06:15:16.150_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:23:10.887,HD223171,356.83687,-48.27573,,,378.150..691.279,119.1,115000,SCIENCE.SPECTRUM,HARPS,2007-09-04T06:12:13.910,150.0,HARPS,1,072.C-0488(E),HARPS.2007-09-04T06:12:13.909_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:21:29.630,HD223171,356.8369,-48.2759,,,378.148..691.278,111.1,115000,SCIENCE.SPECTRUM,HARPS,2007-09-05T05:51:13.513,160.0,HARPS,1,072.C-0488(E),HARPS.2007-09-05T05:51:13.514_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:24:25.233,HD223171,356.83695,-48.2759,,,378.148..691.278,108.7,115000,SCIENCE.SPECTRUM,HARPS,2007-09-05T05:48:02.203,160.0,HARPS,1,072.C-0488(E),HARPS.2007-09-05T05:48:02.203_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-18T12:12:41.067,HD223171,356.83706,-48.27439,,,378.169..691.312,86.5,115000,SCIENCE.SPECTRUM,HARPS,2008-07-26T08:24:52.566,900.0,HARPS,1,072.C-0488(E),HARPS.2008-07-26T08:24:52.567_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:20:27.043,HD223171,356.83707,-48.27538,,,378.148..691.279,68.2,115000,SCIENCE.SPECTRUM,HARPS,2007-09-03T06:48:14.156,160.0,HARPS,1,072.C-0488(E),HARPS.2007-09-03T06:48:14.155_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:22:57.903,HD223171,356.8371,-48.27649,,,378.147..691.277,97.5,115000,SCIENCE.SPECTRUM,HARPS,2007-09-06T05:35:06.173,160.0,HARPS,1,072.C-0488(E),HARPS.2007-09-06T05:35:06.173_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:22:17.523,HD223171,356.8371,-48.27582,,,378.148..691.278,108.0,115000,SCIENCE.SPECTRUM,HARPS,2007-09-05T05:54:24.736,160.0,HARPS,1,072.C-0488(E),HARPS.2007-09-05T05:54:24.735_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:23:29.810,HD223171,356.8371,-48.27539,,,378.148..691.279,76.9,115000,SCIENCE.SPECTRUM,HARPS,2007-09-03T06:41:51.790,160.0,HARPS,1,072.C-0488(E),HARPS.2007-09-03T06:41:51.791_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:24:47.207,HD223171,356.8371,-48.27537,,,378.148..691.279,75.8,115000,SCIENCE.SPECTRUM,HARPS,2007-09-03T06:51:25.296,160.0,HARPS,1,072.C-0488(E),HARPS.2007-09-03T06:51:25.296_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:21:09.297,HD223171,356.83712,-48.27541,,,378.148..691.279,73.6,115000,SCIENCE.SPECTRUM,HARPS,2007-09-03T06:45:02.823,160.0,HARPS,1,072.C-0488(E),HARPS.2007-09-03T06:45:02.823_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:21:28.320,HD223171,356.83718,-48.27536,,,378.148..691.279,87.2,115000,SCIENCE.SPECTRUM,HARPS,2007-09-03T06:54:36.576,160.0,HARPS,1,072.C-0488(E),HARPS.2007-09-03T06:54:36.577_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:22:30.903,HD223171,356.83725,-48.27523,,,378.131..691.245,38.2,115000,SCIENCE.SPECTRUM,HARPS,2004-10-20T03:18:18.350,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-20T03:18:18.350_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:21:17.777,HD223171,356.83726,-48.27555,,,378.128..691.245,64.7,115000,SCIENCE.SPECTRUM,HARPS,2004-10-19T04:22:33.830,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-19T04:22:33.830_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:21:59.337,HD223171,356.83726,-48.27547,,,378.128..691.245,64.5,115000,SCIENCE.SPECTRUM,HARPS,2004-10-19T04:19:31.323,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-19T04:19:31.322_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:20:03.673,HD223171,356.83726,-48.27524,,,378.130..691.245,48.1,115000,SCIENCE.SPECTRUM,HARPS,2004-10-20T03:12:11.813,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-20T03:12:11.814_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:22:06.483,HD223171,356.83728,-48.27636,,,378.146..691.277,104.1,115000,SCIENCE.SPECTRUM,HARPS,2007-09-06T05:38:17.706,160.0,HARPS,1,072.C-0488(E),HARPS.2007-09-06T05:38:17.705_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:22:46.927,HD223171,356.83729,-48.27521,,,378.130..691.245,42.6,115000,SCIENCE.SPECTRUM,HARPS,2004-10-20T03:06:06.826,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-20T03:06:06.828_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:23:27.167,HD223171,356.83731,-48.2763,,,378.146..691.277,107.5,115000,SCIENCE.SPECTRUM,HARPS,2007-09-06T05:41:28.826,160.0,HARPS,1,072.C-0488(E),HARPS.2007-09-06T05:41:28.827_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:22:05.413,HD223171,356.83731,-48.27508,,,378.131..691.247,104.3,115000,SCIENCE.SPECTRUM,HARPS,2007-10-16T03:28:48.326,900.0,HARPS,1,072.C-0488(E),HARPS.2007-10-16T03:28:48.326_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:21:26.177,HD223171,356.83731,-48.27471,,,378.151..691.284,216.3,115000,SCIENCE.SPECTRUM,HARPS,2007-08-29T06:59:35.720,900.0,HARPS,1,072.C-0488(E),HARPS.2007-08-29T06:59:35.719_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:21:18.547,HD223171,356.83735,-48.27553,,,378.128..691.245,66.6,115000,SCIENCE.SPECTRUM,HARPS,2004-10-19T04:21:02.623,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-19T04:21:02.622_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:23:11.300,HD223171,356.83735,-48.27526,,,378.130..691.245,51.3,115000,SCIENCE.SPECTRUM,HARPS,2004-10-20T03:13:42.963,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-20T03:13:42.963_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:21:17.070,HD223171,356.83735,-48.27481,,,378.171..691.322,241.1,115000,SCIENCE.SPECTRUM,HARPS,2007-07-10T09:43:32.136,900.0,HARPS,1,072.C-0488(E),HARPS.2007-07-10T09:43:32.136_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-07T13:37:18.870,HD223171,356.837353,-48.27659,,,378.154..691.280,164.9,115000,SCIENCE.SPECTRUM,HARPS,2014-09-03T02:55:45.276,900.0,HARPS,1,192.C-0852(A),HARPS.2014-09-03T02:55:45.277_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:19:58.417,HD223171,356.83736,-48.27567,,,378.137..691.251,52.2,115000,SCIENCE.SPECTRUM,HARPS,2004-10-09T03:00:07.846,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-09T03:00:07.846_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:20:08.540,HD223171,356.83737,-48.27523,,,378.130..691.245,47.4,115000,SCIENCE.SPECTRUM,HARPS,2004-10-20T03:07:37.776,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-20T03:07:37.777_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:20:20.840,HD223171,356.8374,-48.27527,,,378.130..691.245,42.3,115000,SCIENCE.SPECTRUM,HARPS,2004-10-20T03:16:46.300,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-20T03:16:46.301_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2018-07-16T01:04:12.932,HD223171,356.837407,-48.27644,,,378.197..691.316,184.1,115000,SCIENCE.SPECTRUM,HARPS,2018-07-15T06:06:14.656,900.0,HARPS,1,0100.C-0487(A),HARPS.2018-07-15T06:06:14.656_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-02T10:00:22.723,HD223171,356.83741,-48.27977,,,378.126..691.240,221.6,115000,SCIENCE.SPECTRUM,HARPS,2005-10-30T06:15:53.706,900.0,HARPS,1,072.C-0488(E),HARPS.2005-10-30T06:15:53.707_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:21:56.640,HD223171,356.83741,-48.27621,,,378.146..691.277,101.4,115000,SCIENCE.SPECTRUM,HARPS,2007-09-06T05:44:39.686,160.0,HARPS,1,072.C-0488(E),HARPS.2007-09-06T05:44:39.688_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:20:06.223,HD223171,356.83741,-48.27618,,,378.146..691.277,102.2,115000,SCIENCE.SPECTRUM,HARPS,2007-09-06T05:47:50.710,160.0,HARPS,1,072.C-0488(E),HARPS.2007-09-06T05:47:50.710_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:04:07.500,HD223171,356.83742,-48.27716,,,378.183..691.336,220.7,115000,SCIENCE.SPECTRUM,HARPS,2006-05-15T10:07:45.806,900.0,HARPS,1,072.C-0488(E),HARPS.2006-05-15T10:07:45.806_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:22:39.033,HD223171,356.83742,-48.27551,,,378.128..691.245,63.9,115000,SCIENCE.SPECTRUM,HARPS,2004-10-19T04:18:00.423,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-19T04:18:00.424_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:20:06.307,HD223171,356.83743,-48.2754,,,378.128..691.245,66.1,115000,SCIENCE.SPECTRUM,HARPS,2004-10-19T04:13:26.886,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-19T04:13:26.887_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:21:06.890,HD223171,356.83743,-48.27526,,,378.130..691.245,39.0,115000,SCIENCE.SPECTRUM,HARPS,2004-10-20T03:04:33.186,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-20T03:04:33.188_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:20:27.423,HD223171,356.83745,-48.27533,,,378.130..691.245,46.3,115000,SCIENCE.SPECTRUM,HARPS,2004-10-20T03:15:14.610,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-20T03:15:14.611_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:22:41.890,HD223171,356.83747,-48.27565,,,378.136..691.251,48.8,115000,SCIENCE.SPECTRUM,HARPS,2004-10-09T03:04:41.256,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-09T03:04:41.255_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:20:24.723,HD223171,356.83747,-48.2756,,,378.136..691.251,51.8,115000,SCIENCE.SPECTRUM,HARPS,2004-10-09T03:03:09.786,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-09T03:03:09.785_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:21:30.890,HD223171,356.83747,-48.2754,,,378.128..691.245,54.3,115000,SCIENCE.SPECTRUM,HARPS,2004-10-19T04:08:53.820,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-19T04:08:53.820_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:20:19.227,HD223171,356.83748,-48.2753,,,378.131..691.245,43.6,115000,SCIENCE.SPECTRUM,HARPS,2004-10-20T03:10:40.466,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-20T03:10:40.465_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:20:01.350,HD223171,356.83748,-48.27527,,,378.130..691.245,44.7,115000,SCIENCE.SPECTRUM,HARPS,2004-10-20T03:09:09.416,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-20T03:09:09.416_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:20:50.027,HD223171,356.83751,-48.27566,,,378.136..691.251,50.0,115000,SCIENCE.SPECTRUM,HARPS,2004-10-09T03:01:38.966,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-09T03:01:38.966_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:19:54.290,HD223171,356.83753,-48.27544,,,378.128..691.245,67.4,115000,SCIENCE.SPECTRUM,HARPS,2004-10-19T04:14:57.936,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-19T04:14:57.936_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:04:22.587,HD223171,356.83755,-48.27513,,,378.125..691.235,219.7,115000,SCIENCE.SPECTRUM,HARPS,2006-11-16T01:43:09.926,900.0,HARPS,1,072.C-0488(E),HARPS.2006-11-16T01:43:09.928_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:19:25.767,HD223171,356.83756,-48.27549,,,378.128..691.245,64.2,115000,SCIENCE.SPECTRUM,HARPS,2004-10-19T04:16:29.646,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-19T04:16:29.645_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:21:07.163,HD223171,356.83762,-48.27557,,,378.136..691.251,45.6,115000,SCIENCE.SPECTRUM,HARPS,2004-10-09T03:07:43.626,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-09T03:07:43.625_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:22:31.903,HD223171,356.83762,-48.27557,,,378.137..691.251,45.6,115000,SCIENCE.SPECTRUM,HARPS,2004-10-09T03:06:12.306,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-09T03:06:12.305_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-07T14:31:23.523,HD223171,356.837633,-48.27654,,,378.140..691.257,217.7,115000,SCIENCE.SPECTRUM,HARPS,2014-10-01T05:11:50.260,900.0,HARPS,1,192.C-0852(A),HARPS.2014-10-01T05:11:50.261_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:22:06.570,HD223171,356.83765,-48.27559,,,378.137..691.251,44.7,115000,SCIENCE.SPECTRUM,HARPS,2004-10-09T03:09:14.666,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-09T03:09:14.665_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:22:54.313,HD223171,356.83765,-48.27546,,,378.128..691.245,62.1,115000,SCIENCE.SPECTRUM,HARPS,2004-10-19T04:10:24.670,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-19T04:10:24.670_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:23:12.620,HD223171,356.83766,-48.27547,,,378.128..691.245,61.9,115000,SCIENCE.SPECTRUM,HARPS,2004-10-19T04:11:55.936,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-19T04:11:55.938_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:22:06.937,HD223171,356.83767,-48.27559,,,378.136..691.251,46.7,115000,SCIENCE.SPECTRUM,HARPS,2004-10-09T03:10:45.876,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-09T03:10:45.875_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:21:33.810,HD223171,356.83767,-48.27557,,,378.136..691.251,45.6,115000,SCIENCE.SPECTRUM,HARPS,2004-10-09T03:12:17.173,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-09T03:12:17.174_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:22:02.107,HD223171,356.83773,-48.27585,,,378.131..691.244,214.1,115000,SCIENCE.SPECTRUM,HARPS,2007-10-21T04:35:33.426,900.0,HARPS,1,072.C-0488(E),HARPS.2007-10-21T04:35:33.425_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:20:12.890,HD223171,356.83774,-48.27556,,,378.136..691.251,47.1,115000,SCIENCE.SPECTRUM,HARPS,2004-10-09T03:13:48.256,59.98,HARPS,1,072.C-0488(E),HARPS.2004-10-09T03:13:48.255_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:04:54.227,HD223171,356.83776,-48.27637,,,378.125..691.236,65.3,115000,SCIENCE.SPECTRUM,HARPS,2006-12-12T02:12:47.846,720.0,HARPS,1,072.C-0488(E),HARPS.2006-12-12T02:12:47.846_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-29T13:27:11.567,HD223171,356.83777,-48.27515,,,378.131..691.243,153.1,115000,SCIENCE.SPECTRUM,HARPS,2003-10-25T03:27:38.060,713.7,HARPS,1,072.C-0488(E),HARPS.2003-10-25T03:27:38.059_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-18T12:15:12.377,HD223171,356.83781,-48.27464,,,378.160..691.308,239.7,115000,SCIENCE.SPECTRUM,HARPS,2008-07-30T08:16:42.510,900.0,HARPS,1,072.C-0488(E),HARPS.2008-07-30T08:16:42.509_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:20:44.127,HD223171,356.83813,-48.27578,,,378.170..691.316,276.6,115000,SCIENCE.SPECTRUM,HARPS,2007-07-19T09:55:11.926,900.0,HARPS,1,072.C-0488(E),HARPS.2007-07-19T09:55:11.928_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:24:18.817,HD223171,356.83819,-48.27595,,,378.153..691.282,78.5,115000,SCIENCE.SPECTRUM,HARPS,2007-08-31T07:48:06.156,150.0,HARPS,1,072.C-0488(E),HARPS.2007-08-31T07:48:06.155_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-18T12:14:49.797,HD223171,356.83823,-48.27577,,,378.149..691.286,202.4,115000,SCIENCE.SPECTRUM,HARPS,2008-08-25T07:37:12.253,900.0,HARPS,1,072.C-0488(E),HARPS.2008-08-25T07:37:12.253_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-18T12:17:16.140,HD223171,356.83824,-48.2757,,,378.152..691.289,250.2,115000,SCIENCE.SPECTRUM,HARPS,2008-08-22T07:57:58.216,900.0,HARPS,1,072.C-0488(E),HARPS.2008-08-22T07:57:58.215_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:23:56.240,HD223171,356.83825,-48.27593,,,378.153..691.282,78.5,115000,SCIENCE.SPECTRUM,HARPS,2007-08-31T07:45:04.923,150.0,HARPS,1,072.C-0488(E),HARPS.2007-08-31T07:45:04.924_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:21:04.437,HD223171,356.83827,-48.27574,,,378.153..691.282,78.2,115000,SCIENCE.SPECTRUM,HARPS,2007-08-31T07:42:03.633,150.0,HARPS,1,072.C-0488(E),HARPS.2007-08-31T07:42:03.633_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:04:17.673,HD223171,356.83829,-48.27522,,,378.127..691.236,244.4,115000,SCIENCE.SPECTRUM,HARPS,2006-12-08T00:42:00.616,900.0,HARPS,1,072.C-0488(E),HARPS.2006-12-08T00:42:00.615_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:23:21.943,HD223171,356.83832,-48.2758,,,378.153..691.282,72.3,115000,SCIENCE.SPECTRUM,HARPS,2007-08-31T07:36:01.440,150.0,HARPS,1,072.C-0488(E),HARPS.2007-08-31T07:36:01.441_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:23:08.573,HD223171,356.83836,-48.27579,,,378.153..691.282,74.1,115000,SCIENCE.SPECTRUM,HARPS,2007-08-31T07:39:02.523,150.0,HARPS,1,072.C-0488(E),HARPS.2007-08-31T07:39:02.522_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:20:59.370,HD223171,356.83858,-48.27559,,,378.153..691.276,225.7,115000,SCIENCE.SPECTRUM,HARPS,2007-09-07T06:47:10.866,900.0,HARPS,1,072.C-0488(E),HARPS.2007-09-07T06:47:10.868_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:04:43.217,HD223171,356.83884,-48.27638,,,378.165..691.305,150.7,115000,SCIENCE.SPECTRUM,HARPS,2006-08-03T08:55:47.920,378.3,HARPS,1,072.C-0488(E),HARPS.2006-08-03T08:55:47.919_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-18T12:17:38.717,HD223171,356.8389,-48.27449,,,378.157..691.305,195.7,115000,SCIENCE.SPECTRUM,HARPS,2008-08-03T08:27:36.136,900.0,HARPS,1,072.C-0488(E),HARPS.2008-08-03T08:27:36.136_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:07:18.487,HD223171,356.84223,-48.2766,,,378.175..691.325,54.5,115000,SCIENCE.SPECTRUM,HARPS,2006-07-05T10:06:30.300,60.0,HARPS,1,072.C-0488(E),HARPS.2006-07-05T10:06:30.300_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:04:53.533,HD223171,356.84225,-48.27655,,,378.175..691.325,51.4,115000,SCIENCE.SPECTRUM,HARPS,2006-07-05T10:16:01.043,60.0,HARPS,1,072.C-0488(E),HARPS.2006-07-05T10:16:01.042_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:06:45.917,HD223171,356.84229,-48.27656,,,378.175..691.325,46.1,115000,SCIENCE.SPECTRUM,HARPS,2006-07-05T10:08:07.066,60.0,HARPS,1,072.C-0488(E),HARPS.2006-07-05T10:08:07.066_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:07:09.710,HD223171,356.84234,-48.27654,,,378.175..691.325,54.8,115000,SCIENCE.SPECTRUM,HARPS,2006-07-05T10:14:23.976,60.0,HARPS,1,072.C-0488(E),HARPS.2006-07-05T10:14:23.977_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:06:58.213,HD223171,356.84236,-48.27654,,,378.175..691.325,51.8,115000,SCIENCE.SPECTRUM,HARPS,2006-07-05T10:12:50.330,60.0,HARPS,1,072.C-0488(E),HARPS.2006-07-05T10:12:50.331_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:07:30.260,HD223171,356.84237,-48.27656,,,378.175..691.325,46.8,115000,SCIENCE.SPECTRUM,HARPS,2006-07-05T10:09:41.170,60.0,HARPS,1,072.C-0488(E),HARPS.2006-07-05T10:09:41.171_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:05:47.457,HD223171,356.84239,-48.27664,,,378.175..691.325,45.5,115000,SCIENCE.SPECTRUM,HARPS,2006-07-05T10:11:16.426,60.0,HARPS,1,072.C-0488(E),HARPS.2006-07-05T10:11:16.426_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:03:54.600,HD223171,356.84242,-48.27656,,,378.176..691.325,50.2,115000,SCIENCE.SPECTRUM,HARPS,2006-07-05T10:17:35.986,60.0,HARPS,1,072.C-0488(E),HARPS.2006-07-05T10:17:35.987_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:07:29.823,HD223171,356.84243,-48.27648,,,378.175..691.325,47.2,115000,SCIENCE.SPECTRUM,HARPS,2006-07-05T10:20:47.666,60.0,HARPS,1,072.C-0488(E),HARPS.2006-07-05T10:20:47.668_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:07:51.170,HD223171,356.84249,-48.27652,,,378.175..691.325,53.1,115000,SCIENCE.SPECTRUM,HARPS,2006-07-05T10:19:13.013,60.0,HARPS,1,072.C-0488(E),HARPS.2006-07-05T10:19:13.013_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:07:11.527,HD223171,356.8447,-48.27641,,,378.174..691.328,56.0,115000,SCIENCE.SPECTRUM,HARPS,2006-07-01T10:33:46.873,60.0,HARPS,1,072.C-0488(E),HARPS.2006-07-01T10:33:46.872_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:04:31.143,HD223171,356.84481,-48.27635,,,378.175..691.328,57.1,115000,SCIENCE.SPECTRUM,HARPS,2006-07-01T10:35:21.516,60.0,HARPS,1,072.C-0488(E),HARPS.2006-07-01T10:35:21.517_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:07:22.223,HD223171,356.84483,-48.27632,,,378.174..691.328,57.2,115000,SCIENCE.SPECTRUM,HARPS,2006-07-01T10:36:56.163,60.0,HARPS,1,072.C-0488(E),HARPS.2006-07-01T10:36:56.162_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:03:35.167,HD223171,356.84483,-48.27628,,,378.174..691.328,62.4,115000,SCIENCE.SPECTRUM,HARPS,2006-07-01T10:41:44.030,60.0,HARPS,1,072.C-0488(E),HARPS.2006-07-01T10:41:44.029_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:05:34.003,HD223171,356.84488,-48.27633,,,378.174..691.328,57.2,115000,SCIENCE.SPECTRUM,HARPS,2006-07-01T10:38:30.306,60.0,HARPS,1,072.C-0488(E),HARPS.2006-07-01T10:38:30.308_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:06:42.933,HD223171,356.84488,-48.27626,,,378.174..691.328,59.9,115000,SCIENCE.SPECTRUM,HARPS,2006-07-01T10:40:10.003,60.0,HARPS,1,072.C-0488(E),HARPS.2006-07-01T10:40:10.003_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:05:18.567,HD223171,356.84493,-48.27625,,,378.174..691.328,61.5,115000,SCIENCE.SPECTRUM,HARPS,2006-07-01T10:43:17.793,60.0,HARPS,1,072.C-0488(E),HARPS.2006-07-01T10:43:17.793_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
